,restaurant,text,date,source,sentiment_score,sentiment
229,Buckley's Restaurant & Bar,We had dinner here on a whim on a recent visit to Milwaukee. I have been dreaming about their food ever since. I had the chicken Marsala and it was the height of comfort on a plate. The service was impeccable. And the atmosphere was delightful; we were lucky enough to walk in late and get a cozy table for two in the window in the bar area.  Loved everything about our experience. Will definitely be back!!,2025-10-12T21:58:15.479Z,google,0.025974025974025976,neutral
230,Buckley's Restaurant & Bar,Everything seemed fine. It was fine for my needs.,2025-09-30T09:53:33.114Z,google,0.0,neutral
231,Buckley's Restaurant & Bar,"We reserved dinner at Buckley’s based on reviews and it didn’t disappoint. We ordered the carrots appetizer, short rib pasta, and the pork chop. The carrots were so delicious - I usually don’t like carrots but these were fantastic. The short rib pasta was spectacular and the pork chop was very tasty. We also loved the cocktails 🍹 thank you for a great dinner!",2025-09-29T21:16:18.412Z,google,0.08461538461538462,neutral
232,Buckley's Restaurant & Bar,"I couldn't be happier eating here either at the bar, dinning room or el fresco patio!",2025-09-29T16:32:50.010Z,google,0.0,neutral
233,DOC's Commerce Smokehouse,"Good price, great food, quick service.",2025-12-07T17:28:09.964Z,google,0.3333333333333333,positive
234,DOC's Commerce Smokehouse,"Poor customer service training,  blaming, mis information purposely    turned my appetite in knots of discomfort. Even called before I came,,,host Even said hold on let me make sure,,apon my arrival every one is dumbfounded and my time is waisted plus I wasn't made welcome it seems,,,they don't have to worry but enough people speaking out will have an effect. I wish you no success and much illness",2025-11-30T22:52:05.392Z,google,-0.013888888888888888,neutral
235,DOC's Commerce Smokehouse,"Solid smoked meats. Rather expensive, but to be expected from a city smokeshop.",2025-11-29T00:27:10.372Z,google,-0.07692307692307693,neutral
236,DOC's Commerce Smokehouse,"Food was hit-or-miss. Brisket was good, ribs were way overcooked and tough. No smoke flavor on anything. Not worth the price.",2025-11-27T18:40:48.247Z,google,0.0,neutral
237,DOC's Commerce Smokehouse,Excellent BBQ and the service is top notch.  Dirty tots rock!,2025-11-22T22:34:16.410Z,google,0.0,neutral
238,DOC's Commerce Smokehouse,"We stopped in for dinner on a Friday night, the place wasn't too terribly busy. We were seated right away.  The place has a great beer and whiskey list, and they also have THC drinks on tap. I appreciate when we ordered the brisket they asked if we would like it fattier or leaner, that was a really nice surprise. The rib tips were pretty good, I would have liked a little more char on them, but they still were tasty.  It's relatively expensive, not unexpected at a  downtown hotel.",2025-11-22T03:13:33.447Z,google,0.021739130434782608,neutral
239,DOC's Commerce Smokehouse,Great food. Would definitely go back.,2025-11-10T02:45:33.445Z,google,0.16666666666666666,positive
240,MOTOR Bar and Restaurant,Awesome place to eat and have s drink.,2025-12-09T14:54:37.359Z,google,0.125,positive
241,MOTOR Bar and Restaurant,"It was a truly wonderful experience dining at your establishment. The culinary creations were absolutely delicious and beautifully presented. Furthermore, the attentive and friendly service made the evening even more enjoyable. I must also express my delight in the unique ambiance, particularly the captivating sound of the Harley engines. Thank you for a memorable and satisfying visit.",2025-12-02T13:16:48.288Z,google,0.11403508771929824,positive
242,MOTOR Bar and Restaurant,"Excelente lugar, aunque no seas fan de la marca, pasar al bar es darte un descanso, el espacio es amplio, la comida es rica, la cerveza a muy buen precio",2025-11-26T17:10:32.550Z,google,0.0,neutral
243,MOTOR Bar and Restaurant,"Decent service, we had issues with our food but the staff was very helpful and friendly",2025-11-24T06:37:11.179Z,google,0.0625,neutral
244,MOTOR Bar and Restaurant,1st and last time my husband and I will ever be at this place.,2025-11-24T00:32:09.623Z,google,0.0,neutral
245,The Wicked Hop,LOVE IT.....,2025-12-05T16:56:09.857Z,google,0.5,positive
246,The Wicked Hop,"This is a very nice bar and grill located in the third ward area of Milwaukee. It’s very personable, Clean, and has very fast and friendly service. Their french fries are delicious and super crispy and I had probably the best tomato soup I ever had in my life today. Competitive prices. Great place to go for lunch during a workday",2025-12-02T19:11:27.858Z,google,0.0967741935483871,neutral
247,The Wicked Hop,Pulled up at 11:35pm on a Sunday where it’s says they don’t close til 2am. Turned away. Get your ish together…we were paying customers!,2025-12-01T05:37:21.577Z,google,0.0,neutral
248,The Wicked Hop,Best karaoke 🎤 place in the city.,2025-11-21T01:11:45.893Z,google,0.16666666666666666,positive
249,The Wicked Hop,"I’m a regular here. My favorite bartender is Andres, truly the best. He’s down-to-earth, incredibly attentive, and always makes you feel welcome. He’s very engaging and he remembers people’s drinks and orders with impressive ease. His customer service is consistently top-notch, and he creates the kind of atmosphere that keeps you coming back.",2025-11-18T21:38:11.630Z,google,0.058333333333333334,neutral
250,The Wicked Hop,Food was great! Don't order the donuts. They came out fresh and were hard tasted burnt and couldn't pierce it with a fork. The chicken and waffles were awesome!,2025-11-16T20:57:06.974Z,google,0.06451612903225806,neutral
251,The Wicked Hop,Give this boy a RAISE! I just had the BEST Old Fashioned I’ve ever had with Brady! Definitely helps that he was so adorable and gave us incredible service all night! Have been recommending this place just because of him and his amazing service! Love this place so much hoping to see him again <3,2025-11-14T02:36:43.192Z,google,0.05357142857142857,neutral
252,The Capital Grille,"Made a reservation for my mom's birthday and once arrived was told we would not be able to be seated due to their dress code. Was told the reason was because my mom had on active wear [tennis shoes and socks]. However, we could spot other patrons that were seated with jeans and tennis shoes/casual wear. Host and other staff were rude and suggested we go next door to Kohls to purchase attire that would meet dress code. We drove 40 mins to downtown to have dinner for my mom's birthday. We were truly disappointed and embarrassed. Dress code was never mentioned when booking reservation. I have been to Capital Grille a number of times/locations and never had a issue.",2025-12-09T05:33:53.450Z,google,-0.016129032258064516,neutral
253,The Capital Grille,"What a great evening!  They made our anniversary special.  Food, drinks, and service far exceeded my expectations!  Our server Elizabeth was one of the best I have seen in Milwaukee area.  Personable, knowledgable and seemed like she cared.  Makes a huge difference when there are so many other options in Milwaukee.  Make sure you try the ""Doli""!  Signature drink for Capital Grille.... I will be back with out a doubt in the near future.",2025-12-08T14:59:40.103Z,google,0.04054054054054054,neutral
254,The Capital Grille,"Я приехала из Чикаго на концерт и зашла в этот ресторан на пути в отель. Я не была сильно голодной, поэтому заказала салат и тартар, так же коктейль с маракуйей. Мне все очень понравилось. Весь персонал очень дружелюбный и точно знает, что делает 💗",2025-12-06T15:40:59.358Z,google,0.0,neutral
255,The Capital Grille,"The restaurant was very beautiful, valet service from Amir was excellent. Michael was our server all night he was amazing he had great energy he gave us the best experience ever definitely wants me to return again!",2025-12-01T04:02:16.748Z,google,0.08108108108108109,neutral
256,The Capital Grille,"We went to the Capital Grille to get dinner before a concert. We had limited time so we called ahead to make sure we could be seated and have a good meal in the time we had. The receptionist greeted us and knew who we were from our call and made all our servers aware that we were on a schedule.  Everyone treated us with a smile and the service was prompt.  The menu was rather traditional with a few daily specials.   I hade a beautiful spinache salad a fabulous filet and we shared a potato side dish.  The meat was cooked to perfection  and the garlic mashed potatoes were great.  We would have loved to stay for dessert but I didn't want to be too full or get sleepy at the show. The decor was old school, a little dark but clean and well kept. I will go back next time I bam in town to try that lobster bisque!",2025-11-27T09:27:16.294Z,google,0.037037037037037035,neutral
257,Cavas,"We visited Cavas in Milwaukee this past Saturday for my bachelorette party -- 7 of us -- and Chef Ana was absolutely incredible! She not only served an amazing meal, but she was patient, warm and handled our lively group with so much grace and good humor. The entire team was wonderful and made us feel taken care of from start to finish. The food was exceptional, the atmosphere was perfect, and the service was truly top-tier. Highly recommend Cavas and Chef Ana for a wonderful dinner experience.",2025-11-24T22:05:32.597Z,google,0.09770114942528736,neutral
258,Cavas,"Excellent food. Needs better wine selection. Still, highly recommended! Wear a sweater.",2025-11-16T21:59:45.938Z,google,0.08333333333333333,neutral
259,Cavas,"Exceptional food, service and ambiance. We felt we were transported out of Milwaukee into a magical culinary land. Ana and Peter made our anniversary celebration so special. We are looking forward to next time.",2025-11-01T17:52:49.674Z,google,0.029411764705882353,neutral
260,Cavas,"My family and I recently had the pleasure of celebrating with Chef Ana at Cavas. The small, intimate restaurant was fully staffed by her and her husband and the service was personal, warm and attentive at all times. Everything in the seven course Tasting Menu was carefully and skillfully made and representative of the Spanish flavors and cuisine that the menu promises. The restaurant is both pretty and intimate, the expertly prepared food is at different times elegant and bold, but it is the warmth and hospitality that we felt that I believe we will be most reminiscing about in the years to come.",2025-10-27T18:37:44.417Z,google,0.009615384615384616,neutral
261,Cavas,"My wife and I celebrated our anniversary at CAVAS, and I can honestly say it was one of the most special dining experiences we’ve ever had in Milwaukee. From the moment we walked in, we felt as though we’d been welcomed into the home of an established Spanish or Argentinian chef. Chef Ana and her husband Peter bring such warmth, hospitality, and passion to every detail — it’s clear this is more than just a restaurant, it’s their craft and their home.

The food was nothing short of phenomenal. Each course felt thoughtfully curated, beautifully presented, and bursting with authentic flavor. We’ve dined at many restaurants in the city, but nothing compares to the intimacy and care you feel here. It’s rare to find a place where you can experience both world-class cuisine and the personal touch of the people behind it.

CAVAS is truly a hidden gem — Milwaukee is lucky to have it. If you’re looking for an unforgettable dining experience, whether for a special occasion or simply to treat yourself, I cannot recommend it highly enough.",2025-10-19T18:07:22.721Z,google,0.005405405405405406,neutral
262,Cavas,Awesome customer service from Damien!,2025-10-17T02:58:43.571Z,google,0.2,positive
263,Cavas,"We had an incredible experience dining here! It is a very small, family-owned dining institution and we loved the atmosphere. The server and chef went out of their way to create a great, intentional, and special experience. The food was also incredible!",2025-09-06T18:59:20.275Z,google,0.09302325581395349,neutral
264,Twisted Fisherman,"This place is a hidden gem. Food was absolutely amazing.We tried several dishes every one of them was A+. There were not many people there and I can't help but think that's because the location is hidden and there's no signage that says it's a restaurant. This was my first time there, and I had no idea as we were pulling in what we were going to do. The bartender was absolutely amazing high energy. Definitely an experience that I will go back for.",2025-12-09T16:13:57.879Z,google,0.033707865168539325,neutral
265,Twisted Fisherman,"Amazing food, amazing experience, hilarious staff!",2025-12-07T02:29:13.607Z,google,0.3333333333333333,positive
266,Twisted Fisherman,"Food was good, staff was very nice. Great experience",2025-12-01T23:54:01.930Z,google,0.2222222222222222,positive
267,Twisted Fisherman,"Amazing food and service always. My favorite dish is the seafood pasta. They have parking on both sides - seating indoors and outdoors. The place is such a vibe , and this Christmas the place just looked so cool I had to take photos and leave a review. They currently (mid November) have the outside heated domes set up, just a beautiful and good place to eat!",2025-11-22T23:28:53.648Z,google,0.046153846153846156,neutral
268,Twisted Fisherman,"Took my wife and young kids out to dinner in the domes (or the bubble as my kids called it), things couldn’t have been better! Vanessa was excellent and so patient with our 4 and 2 year old. My wife had the seafood pasta and I have the pan seared walleye, both amazing. We’ll be booking another dinner in the bubble again soon!",2025-11-17T02:47:48.910Z,google,0.015384615384615385,neutral
269,Twisted Fisherman,"I Do Not recommend the crab cakes, they have shells in them and they were burnt. When I asked about the burntness, the waitress said that it was blackened! In my book it is BURNED!!! LOl",2025-11-15T21:12:36.300Z,google,-0.05555555555555555,neutral
270,San Giorgio Pizzeria Napoletana,"Love San Giorgio, but really wish they didn't use Styrofoam for their takeout!",2025-12-10T03:41:30.373Z,google,0.07142857142857142,neutral
271,San Giorgio Pizzeria Napoletana,"Stopped in for a late dinner during a quick work trip and so glad I did! The pizza was absolutely excellent, wait staff were friendly and the ambience was giving cozy Italian bistro.",2025-12-10T02:39:35.072Z,google,0.07575757575757576,neutral
272,San Giorgio Pizzeria Napoletana,Last minute decision....what a great little place!  Food was fantastic.,2025-12-08T14:56:49.652Z,google,0.18181818181818182,positive
273,San Giorgio Pizzeria Napoletana,"Fantastic Neapolitan pizza, amazing appetizers, wonderful energy in the restaurant, amazing staff. Such a great experience. I urge you to visit this establishment if you haven’t before I promise you will not be disappointed. 11/10",2025-12-04T19:12:14.520Z,google,0.10810810810810811,positive
274,San Giorgio Pizzeria Napoletana,Had dinner for 3 last night and had Jamie as my server. The food and drinks were amazing and Jamie helped us through everything. Was able to give great recommendations and got us what we needed before we even knew we needed it. Would 10/10 recommend the food and the server!,2025-11-27T21:20:52.571Z,google,0.057692307692307696,neutral
275,Camino,"This spot is a good vibe. We loved that some kitchen work was happening in the bar. We have never seen that before and have an extensive history in working in and visiting restaurants. The food was spectacular my steak melted in my mouth. I have never in my life had Brussel sprouts. I was traumatized at a young age when attempting to cut one in half, and cut my hand. In that moment I decided I didn't like them, until now. So deliciously done. Everything we had was delicious.",2025-12-10T00:53:25.081Z,google,0.03296703296703297,neutral
276,Camino,"If it ain't broke, don't fix it.",2025-12-02T05:08:26.130Z,google,0.0,neutral
277,Camino,"Great food, great beer, great prices, fantastic service. Pay this place a visit!!!",2025-11-17T01:42:01.417Z,google,0.3076923076923077,positive
278,Uncle Wolfie's Breakfast Tavern,"Uncle Wolfie’s never disappoints! Be prepared for a long wait (usually around an hour for 2 on a weekend), but it is totally worth it. Service is friendly, vibes are relaxed & I don’t believe there is a bad item on their menu. Pictured are the pannise benedict & brunch burger.",2025-12-07T20:58:43.804Z,google,0.00980392156862745,neutral
279,Uncle Wolfie's Breakfast Tavern,"The food was perfect — I felt like it was made special for me by my grandma or something. Music was amazing, and the employees were upbeat & friendly. Service was quick and straightforward. Some of the best lemonade I’ve ever had as well. The prices are high but the portions are massive so it’s good to share if you’re not super hungry. All around a fantastic experience!

Also, the song Top Down by Channel Tres came on, and I’ve never heard it in a public establishment before. It’s one of my favorites. Thank you guys!!!!",2025-12-07T15:27:41.114Z,google,0.0707070707070707,neutral
280,Uncle Wolfie's Breakfast Tavern,"Tasty food! There is usually always a wait for breakfast on the weekend but it never disappoints.

Their Spamelette is the best Omelette I have ever had",2025-11-29T18:37:09.567Z,google,0.037037037037037035,neutral
281,Uncle Wolfie's Breakfast Tavern,I had a wonderful experience at uncle Wolfie’s.  The service was impeccable and backed up by very unique and wonderfully prepared dishes. I have been wanting to visit this place for a while. It is in the neighborhood that I used to spend a lot of time in in Milwaukee.  I had the eggs Benedict and it was prepared with a very unique bread I recommend it. I cannot wait to get back and try other items on the menu.,2025-11-29T15:58:40.379Z,google,0.037037037037037035,neutral
282,Uncle Wolfie's Breakfast Tavern,Super Carlin Brothers sent me here ❤️,2025-11-28T22:19:07.892Z,google,0.0,neutral
283,Uncle Wolfie's Breakfast Tavern,I haven’t been here in a while but their breakfast never disappoints. Their potatoes are amazing. The brown butter miso latte was to die for. Service was all around great all of the servers were great.,2025-11-25T05:06:04.460Z,google,0.08108108108108109,neutral
284,Uncle Wolfie's Breakfast Tavern,"This is my very first review and probably last on google but this place deserves a five stars from Italy, if I could I would give you guys more. The location, the service, the food and let me tell you about their drinks : A M A Z I N G ! The best chai latte I’ve ever had, thank you Andy for mastering the art of being a Barista! and the blend of coffee they use is top quality! The attention of details behind the bar, the cleanliness. The food, from sweet to savoury, is delicious! The pancakes are superb! A place you MUST visit if you go to Milwaukee! You guys apologised to us for waiting 15 minutes to get a table, let me tell you I would wait even longer to come and dine to you again. Thank you for our visit and taking care of us!",2025-11-19T19:48:30.727Z,google,0.013422818791946308,neutral
285,The Bridgewater Modern Grill,"This has become one of my favorite places to dine in Milwaukee. Staff is very welcoming and friendly. For my birthday dinner, the entire staff signed a card - one of those above and beyond service things!

I find the environment on a nice evening to be one of the best. With the doors open, along the river, and the outdoor lighting I feel like I’m on vacation somewhere. Absolutely love it. Even has a little zone for kids to play on the far end.

Food is great and consistent - highly recommend for an overall great experience!",2025-12-06T23:47:38.490Z,google,0.07731958762886598,neutral
286,The Bridgewater Modern Grill,Food and service was superb.,2025-12-03T02:58:02.886Z,google,0.2,positive
287,The Bridgewater Modern Grill,"Wonderful food, atmosphere and service.  We are already planning our next visit!",2025-12-02T03:21:32.403Z,google,0.08333333333333333,neutral
288,The Bridgewater Modern Grill,Fantastic VIBES and incredible food!,2025-12-01T21:05:09.771Z,google,0.4,positive
289,The Bridgewater Modern Grill,"Delicious food, clean, great atmosphere and tasty drinks.  We will be back!",2025-11-29T14:48:23.642Z,google,0.3333333333333333,positive
290,The Bridgewater Modern Grill,Drinks were small for $15 apiece and the food somewhat bland while still being over salted. In short nice place but the food wasn't worth the high prices,2025-11-22T21:30:51.010Z,google,0.0,neutral
291,The Bridgewater Modern Grill,"The BBQ sauce is to die for! The staff has a youthful energy about them. Warm, friendly, and a lot of smiles. Food is typical American, but it's good. Highly recommend.",2025-11-22T21:07:46.754Z,google,0.09375,neutral
292,Bavette La Boucherie,"Was around from out of town and dropped by! Great food , service and atmosphere . Our server was super chill laid back and made all the best suggestions- The big sexy man dropped by our table and gave us a list of places to go to in Milwaukee . (life saver)
We now have our night planned out.
trying a pizza joint and a punk dive bar. Thanks DADDY 😭😭
South side whiskey sour was a banger 😳",2025-12-07T00:45:23.821Z,google,0.02702702702702703,neutral
293,Bavette La Boucherie,Loved our waitress,2025-11-22T14:32:31.162Z,google,0.3333333333333333,positive
294,Bavette La Boucherie,"Wonderful, unexpected meal. Wanted to eat light, what I got was that and exploding with flavor in the form of a stuffed pepper salad.",2025-11-19T03:26:27.428Z,google,0.041666666666666664,neutral
295,Bavette La Boucherie,Highly recommended for a downtown Milwaukee stop,2025-11-11T18:21:15.577Z,google,0.0,neutral
296,Bavette La Boucherie,Gem in the city. Delicious food. I had never thought I would enjoy grilled veggies.,2025-11-06T22:37:12.502Z,google,0.06666666666666667,neutral
297,Bavette La Boucherie,"It was my first time at Bavette and everything was absolutely perfect! The attention to detail, food taste, service and outgoing, attentive staff are what stood out to me most. I had the chicken sandwich with fries and garlic aoli, WiscoPop Old Fashioned, Sangria, and pudding for dessert, and it was all delectable. I'll definitely be back!",2025-11-05T19:50:48.541Z,google,0.0603448275862069,neutral
298,Bavette La Boucherie,"Great food and outstanding service. Everyone working here was warm and attentive, providing a level of service that is too often missing in dining experiences.",2025-10-19T19:13:23.141Z,google,0.12,positive
299,Lupi & Iris,"Menu is very Italian inspired. Some dishes lacked salt. The rub on the Lamb was delicious and the cook spot on. Service was top tier, atmosphere was modern and cozy, and the buzz during peak service was great.",2025-12-07T13:38:51.009Z,google,0.07894736842105263,neutral
300,Lupi & Iris,"I had the seasonal tasting menu, my wife had the lobster ravioli. The food was very good, the atmosphere was quite nice. The service was stellar, our waiter had adequate knowledge of the food preparation and history. Dessert course was the best course of the seasonal tasting menu, and that is not to diminish the other dishes. The flavors, textures, colors, plating, were all perfection when it came to the sorbet. Overall, exactly what I was looking for in a nice birthday dinner.",2025-12-04T13:44:36.518Z,google,0.04216867469879518,neutral
301,Lupi & Iris,Lupi and Iris is both fancy and friendly! A rare combination. Add the live music of Anthony Deutsch and the Commercialists and you’ll have a fantastic experience. We enjoy the Charlie Brown Christmas concert every year.,2025-11-30T22:57:46.636Z,google,0.05405405405405406,neutral
302,Lupi & Iris,"One of our favorite restaurants. Great atmosphere, service. And fantastic food.",2025-11-29T03:47:06.779Z,google,0.2727272727272727,positive
303,Lupi & Iris,Fantastic food and wonderful waiter “Lars” . Our first time here and we will be back!,2025-11-23T02:32:36.737Z,google,0.13333333333333333,positive
304,Lupi & Iris,"I was very excited to try Lupi & Iris after reading all about it. Unfortunately our experience did not at all match my excitement.

The restaurant atmosphere was lovely and wait staff seemed friendly and professional. However the kitchen and staff were obviously overmatched for the number of patrons, even though it was only a Monday night. The kitchen was so backed up that for a party of only two we had to wait for our appetizer, and then over 45 minutes more for our entrees of one steak and one sea bass. In fairness, both the waiter and head of house came to apologize for our experience saying there was a large party that had the kitchen backed up, and they brought us...bread...""on the house""...but that was all.

Overall, the experience just wasn't up to par with a restaurant fashioning itself to be fine dining. Portions are limited. Prices of course are quite high. The strain on the kitchen seemed to also affect the flavor as the sea bass was not cooked well and lacked flavor. It just wasn't good enough for what we had to pay.

Unfortunately do not recommend.",2025-11-13T01:55:50.647Z,google,-0.01020408163265306,neutral
305,Aperitivo,"Guys, the chopped cheese is now a regular menu item!",2025-11-22T23:13:24.343Z,google,0.0,neutral
306,Aperitivo,Mike is a great bartender !  The Happy Hour is to die for!,2025-11-16T21:42:36.356Z,google,0.08333333333333333,neutral
307,Aperitivo,Grabbed some sandwiches to go before catching a train. Great food and service. Did not dine in but it was a very pleasant atmosphere.,2025-11-16T21:09:41.901Z,google,0.041666666666666664,neutral
308,Aperitivo,"Best old fashioned of my life, thanks Bianca !",2025-10-27T18:56:49.800Z,google,0.125,positive
309,Aperitivo,"Best service, super pleasant waitresses. Best drinks and atmosphere.",2025-10-25T22:40:06.053Z,google,0.2222222222222222,positive
310,Catrina Café Mke,"Food was good. Took a bit long to get our food. Drinks were really good! Also, BE ADVISED: I didn’t notice this until afterwards but they charge you to pay by credit card. On the receipt it looks like they’re giving you a discount for paying cash (like most places do) when really they’re charging extra to pay by credit card!",2025-12-09T23:43:07.420Z,google,0.0390625,neutral
311,Catrina Café Mke,"The breakfast plate I had was the chilaquiles Verdes and it was delicious. They were crunchy and flavorful. The late was also great! It was not too sweet, just right for my taste.  I ate at the bar because i didn't know they had a seating area around the corner and the service was awesome as well. She made recommendations on which plate to get and told me she loved the green chilaquiles and it really was a perfect plate!",2025-12-05T00:38:27.732Z,google,0.08641975308641975,neutral
312,Catrina Café Mke,"Awesome food.

We were looking for a breakfast place, and found this little restaurant, couldn't been happier from the quality of the food and the great service we got",2025-11-25T14:48:32.891Z,google,0.06666666666666667,neutral
313,Catrina Café Mke,Great food and service! Will definitely be back!,2025-11-22T23:04:09.937Z,google,0.125,positive
314,Catrina Café Mke,First time here. I had the green chilaquiles with the side of pancakes and the food was excellent. Service was outstanding i kinda of experience a little wait for the food to come out but other than that was great . I tried the catrina coffe it was okay nothing out of the ordinary.  Server was extremely courteous and polite. I recommend this place.,2025-11-17T11:41:20.563Z,google,0.031746031746031744,neutral
315,Catrina Café Mke,We had a wonderful time at Catrina Cafe and the food was amazing. We met with Jeny and she was wonderful and so accommodating. Will be coming back for sure.,2025-11-15T23:17:36.450Z,google,0.1,neutral
316,Catrina Café Mke,"The Catrina eggs were so good. Very flavorful carnitas, glad I choose it. Love trying new places while traveling and this one didn't disappoint.",2025-11-10T16:45:59.058Z,google,0.14,positive
317,Catrina Café Mke,This place was highly recommended to me by a coworker who raves about the happy hour deals and food and I was very excited to come check it out. I came with my husband at around 6pm on Saturday. As soon as we walked in we were stared at and it was a weird vibe. We shrugged it off and sat at a table and I asked the server about the happy hour deals that my coworker told me about and that I see posted all over the restaurants Facebook. And was told there was no happy hour because the bar was backed up and management was stopping the deal. It’s supposed to be 3-9pm Wednesday-Sunday. And there are no disclaimers anywhere starting the specials might randomly start and stop. The bar was full but we were only the 3rd table in the entire restaurant … so I don’t understand how they were so backed up and unable to honor the specials they advertise. We immediately left. And I will not be recommending to anybody due to false advertising. Don’t promote constantly your great deals if they aren’t valid.,2025-11-10T16:14:39.625Z,google,0.005154639175257732,neutral
318,Morel,Very well crafted menu. Sat at the Chef's counter. Nice interaction withe the chefs. Food was very good. Service was excellent.,2025-11-29T14:40:18.075Z,google,0.18181818181818182,positive
319,Morel,My wife and I had a nice meal here. It was a little loud but overall the flavor and customer service was good,2025-11-28T22:03:03.090Z,google,0.043478260869565216,neutral
320,Morel,"My husband chose Morel for my birthday dinner and it was a wonderful experience! Emily was our server and she brought us complimentary champagne upon learning it was my birthday. The cocktails, entrees (lamb ragout and duck confit), and dessert were delicious; service was excellent. Morel is also farm-to-table, and it is always good to know you are supporting local businesses and farmers. We will definitely be back for our next special occasion.",2025-11-22T16:53:37.348Z,google,0.05333333333333334,neutral
321,Morel,"Amazing Food, great drinks, awesome staff. Reservations book up quick and there’s a reason for it.",2025-11-15T13:34:12.638Z,google,0.17647058823529413,positive
322,Morel,"I could give details, but they are unnecessary, frankly. Everyone here - from the host to the servers to the kitchen and bar staff are better at what they do than I will ever be at anything I choose to do in life. Top notch.",2025-11-14T23:59:12.759Z,google,0.0,neutral
323,Morel,High quality food in a rustic and relaxed environment. Locally sourced and really consistent. I bring out of town guests often and people always love it,2025-11-13T04:08:48.907Z,google,0.038461538461538464,neutral
324,Stella Van Buren,Kelly and Elizabeth were extremely friendly and efficient.,2025-12-09T13:36:22.783Z,google,0.1875,positive
325,Stella Van Buren,"Delightful!! Beautiful space, lovely menu, and wonderful staff. Special thanks to our stupendous server Maigann!! She was incredibly helpful with recommendations and truly knows her way around the menu! Thank you Maigann!",2025-12-09T01:11:39.870Z,google,0.03125,neutral
326,Stella Van Buren,"My husband and I shared a delightful breakfast including generously sized frittata, fresh, flavorful berries and savory chicken sausage! Oh YUM! — what a delicious and bright start to our day! Our servers, Loreal and Dalip were very friendly and professional. Outstanding!",2025-12-09T01:07:29.679Z,google,0.15853658536585366,positive
327,Stella Van Buren,"We came here early on a Sunday morning, honestly because there wasn't much open.  It was a very pleasant surprise. The food was very good, my husband had the pancakes and I had the American breakfast. We both really liked the smashed potatoes. The prices weren't exorbitant, at least by downtown Milwaukee standards.",2025-12-07T17:15:18.499Z,google,0.02727272727272727,neutral
328,Stella Van Buren,We had excellent service for breakfast from our server Dolip and host Kelly.,2025-12-07T00:57:16.998Z,google,0.07692307692307693,neutral
329,Stella Van Buren,The food was great and Kelly & Dolir provided excellent service. Highly recommend!,2025-12-06T14:36:42.552Z,google,0.25,positive
330,Stella Van Buren,Workers were super professional and patient and worked at a fast pace to help our needs.,2025-12-06T14:23:45.669Z,google,0.0,neutral
331,La Merenda,We had a party of 5.  We shared small plates.  Everything was delicious.,2025-12-10T03:43:38.360Z,google,0.07692307692307693,neutral
332,La Merenda,A place not worth it at all. As soon as we enter we noticed already feel the bad customer service. Not even wanted to try the food if service was awful. A place we will never even try it,2025-12-04T02:06:08.425Z,google,-0.07692307692307693,neutral
333,La Merenda,So you’re open at 5 and stop serving food at 7 and close at 9? Right. I will take my business to an actual restaurant. Horrible experience here and would recommend you stay away from the rude and stand offish employees. I apologize for entering your establishment prepared to spend money as your bartender wanted to close early at 7. Never return.,2025-11-19T02:39:43.451Z,google,-0.015873015873015872,neutral
334,La Merenda,The food was absolutely delicious here. We loved how fresh tasting everything was. Our waitress was super welcoming and very nice. It was crowded so you know the food must've been good for all of us people to keep coming back.,2025-11-03T17:27:42.683Z,google,0.10714285714285714,positive
335,Crispy Kitchen,Great service answered the phone very polite and quickly my daughter ordered a pizza puff I ordered catfish fillets and it’s delicious,2025-12-08T03:59:23.784Z,google,0.08695652173913043,neutral
336,Crispy Kitchen,A very nice place to eat at,2025-11-29T19:37:06.287Z,google,0.0,neutral
337,Crispy Kitchen,The food is great the burgers differently the best,2025-11-03T00:49:22.678Z,google,0.2222222222222222,positive
338,Crispy Kitchen,Very great customer service with fresh food,2025-10-25T22:30:56.429Z,google,0.35714285714285715,positive
339,Sanford,"Came here for my 30th. Everything was beautiful. The food is so thoughtfully crafted. The attention to detail of the servers was fabulous and coordinated. Seems to be a well oiled machine. My cocktail was perfect, not at all boozy, just delicate flavor! Thank you for making my birthday special and exactly what I needed to begin my next decade. I believe my server was Karisa, she was wonderful! Atmosphere was so lovely and again, the food was an experience I’d do all over again. Wish I could’ve ordered everything!",2025-12-07T18:19:50.111Z,google,0.010869565217391304,neutral
340,Sanford,"Wanted to have a nice dinner before making the drive to Green Bay and so happy we did! From the moment you walk in, you can tell you’re in a special place. The Staff, the food, and the ambience are all top-notch.",2025-12-07T03:23:22.808Z,google,0.0,neutral
341,Sanford,"We reserved a table at Sanford for the Surprise Tasting Menu with Wine Pairing when our dear friends visited from Colorado.  The evening was absolutely perfect in every way. Such wonderful flavors, ambiance, and gracious service provided by the entire team.  Thank you all for a lovely experience!  We plan to do again!",2025-11-15T01:32:36.370Z,google,0.02830188679245283,neutral
342,Sanford,We had a great time at Sanford. The cuisines are delicately prepared and food had great flavor. I appreciate our server double checking on every dish to avoid dairy for my dairy intolerance and chefs finding alternatives. We had $95 4 course and scallops and venison are both great for our entree. Will definitely come back!,2025-11-14T19:42:37.600Z,google,0.03571428571428571,neutral
